address,mod_address,long,lat
Southpark DR Manitoba,"Southpark Dr, Winnipeg, MB R3T, Canada",-97.1549507,49.8103728
Southport BLVD Manitoba,"Southport Blvd, Winnipeg, MB R3P, Canada",-97.21446549999999,49.8650415
Southside DR Manitoba,"Southside Dr, Winnipeg, MB R3X, Canada",-97.07033469999999,49.82239509999999
Southwalk Bay Manitoba,"Southwalk Bay, Winnipeg, MB R2N, Canada",-97.1040148,49.8093651
Southwell RD Manitoba,"Southwell Rd, Winnipeg, MB R2G, Canada",-97.04831109999999,49.9340075
Southwick Close Manitoba,"Southwick Close, Winnipeg, MB R3R, Canada",-97.25237500000001,49.855588
Southwood AVE Manitoba,"Southwood Ave, Winnipeg, MB R3T, Canada",-97.15318390000002,49.8434949
Sovereign CV Manitoba,"Sovereign Cove, Winnipeg, MB R2V, Canada",-97.1268048,49.9537622
Sparrow RD Manitoba,"Sparrow Rd, Winnipeg, MB R3R, Canada",-97.31119439999999,49.8617273
Speers RD Manitoba,"Speers Rd, Winnipeg, MB R2J, Canada",-97.0722869,49.8671715
Spence ST Manitoba,"Spence St, Winnipeg, MB, Canada",-97.15407669999999,49.8906119
Speyside AVE Manitoba,"Speyside Ave, Winnipeg, MB R3R, Canada",-97.2940983,49.8578611
Spindlestone Gate Manitoba,"Spindlestone Gate, Winnipeg, MB R3Y 1P1, Canada",-97.207865,49.807891
Spine DR Manitoba,"Spine Dr, Winnipeg, MB R2N, Canada",-97.089451,49.821078
Spine PL Manitoba,"Spine Pl, Winnipeg, MB R2N 1C2, Canada",-97.090526,49.821852
Sprague ST Manitoba,"Sprague St, Winnipeg, MB R3G, Canada",-97.18101589999999,49.8833541
Spring Meadow CR Manitoba,"Spring Meadow Crescent, Winnipeg, MB, Canada",-97.02386349999999,49.9111931
Spring Valley RD Manitoba,"Spring Valley Rd, Cornwallis, MB R0K, Canada",-99.8593631,49.7686108
Springfield RD Manitoba,"Springfield Rd, Manitoba, Canada",-97.0331489,49.9307537
Springlea Path Manitoba,"Springlea Path, Winnipeg, MB R2G, Canada",-97.0665719,49.94575099999999
Springwood DR Manitoba,"Springwood Dr, Winnipeg, MB R2N, Canada",-97.08880630000002,49.8222984
Spruce ST Manitoba,"Spruce St, Winnipeg, MB, Canada",-97.186927,49.89740399999999
Spruce Thicket Walk Manitoba,"Spruce Thicket Walk, Winnipeg, MB R2V, Canada",-97.1004687,49.9613788
St. Albans RD Manitoba,"St Albans Rd, Winnipeg, MB R3Y, Canada",-97.2117797,49.8135512
St. Andrew RD Manitoba,"St Andrew Rd, Winnipeg, MB R2M, Canada",-97.10339789999999,49.8504936
St. Anne's RD Manitoba,"St Anne's Rd, Winnipeg, MB, Canada",-97.0846995,49.8266728
St. Anthony AVE Manitoba,"St Anthony Ave, Winnipeg, MB R2V, Canada",-97.124636,49.936312
St. Boniface RD Manitoba,"St Boniface Rd, Manitoba, Canada",-96.9950044,49.8710956
St. Catherine ST Manitoba,"St Catherine St, Winnipeg, MB R2J, Canada",-97.1004634,49.8803123
St. Charles ST Manitoba,"St Charles St, Winnipeg, MB, Canada",-97.32041629999999,49.8782698
St. Claire BLVD Manitoba,"St Claire Blvd, Winnipeg, MB R2C, Canada",-96.9933406,49.9039826
St. Cross ST Manitoba,"St Cross St, Winnipeg, MB, Canada",-97.1182487,49.92380929999999
St. David PL Manitoba,"St David Pl, Winnipeg, MB R2M, Canada",-97.1100556,49.8509988
St. David RD Manitoba,"St David Rd, Winnipeg, MB R2M, Canada",-97.1075529,49.8479806
St. Dunstans Bay Manitoba,"St Dunstans Bay, Winnipeg, MB R3T, Canada",-97.14332279999999,49.79318199999999
St. Edmunds Bay Manitoba,"St Edmunds Bay, Winnipeg, MB R3T, Canada",-97.1441961,49.7880161
St. Elmo RD Manitoba,"St Elmo Rd, Winnipeg, MB R2M, Canada",-97.1037286,49.8527661
St. Gabriel AVE Manitoba,"Avenue St Gabriel, Winnipeg, MB R3V, Canada",-97.1472434,49.7662369
St. George RD Manitoba,"St George Rd, Winnipeg, MB R2M, Canada",-97.1035921,49.8468814
St. Germain ST Manitoba,"Saint Germain South, MB R0A 0T0, Canada",-97.08833299999999,49.722222
St. Hilaire PL Manitoba,"St Hilaire Pl, Winnipeg, MB R2J, Canada",-97.076394,49.8426394
St. James ST Manitoba,"St James St, Winnipeg, MB, Canada",-97.2003119,49.8977859
St. Jean Baptiste ST Manitoba,"St Jean Baptiste St, Winnipeg, MB R2H, Canada",-97.1147857,49.8908459
St. John's AVE Manitoba,"St Johns Ave, Winnipeg, MB R2W, Canada",-97.13780799999999,49.923282
St. Joseph ST Manitoba,"Saint Joseph, MB R0G 2C0, Canada",-97.392163,49.133244
St. Louis RD Manitoba,"St Louis Rd, Winnipeg, MB R2M, Canada",-97.1086107,49.8510916
St. Luc Rue Manitoba,"Côte Saint-Luc, QC, Canada",-73.6729464,45.4680498
St. Mark's PL Manitoba,"19 St Marks Pl, Winnipeg, MB R2M 0S3, Canada",-97.11367039999999,49.8602921
St. Martin BLVD Manitoba,"St Martin Blvd, Winnipeg, MB R2C, Canada",-96.98182320000001,49.9039961
St. Mary AVE Manitoba,"St Mary Ave, Winnipeg, MB, Canada",-97.14583069999999,49.889768
St. Mary's RD Manitoba,"St Mary's Rd, Manitoba, Canada",-97.11407559999999,49.8072183
St. Matthews AVE Manitoba,"St Matthews Ave, Winnipeg, MB, Canada",-97.1890322,49.8906679
St. Michael RD Manitoba,"St Michael Rd, Winnipeg, MB R2M, Canada",-97.1267766,49.8288617
St. Moritz RD Manitoba,"St Moritz Rd, Winnipeg, MB R2G, Canada",-97.04226399999999,49.9360586
St. Pierre ST Manitoba,"St-Pierre-Jolys, MB R0A 1V0, Canada",-96.9850637,49.44033
St. Thomas RD Manitoba,"St Thomas Rd, Winnipeg, MB R2M, Canada",-97.1082144,49.8543983
St. Vital RD Manitoba,"St Vital Rd, Winnipeg, MB R2M, Canada",-97.1210603,49.8396667
Stacey Bay Manitoba,"Stacey Bay, Winnipeg, MB R2K, Canada",-97.0592959,49.9238216
Stack ST Manitoba,"Stack St, Winnipeg, MB R3R, Canada",-97.316485,49.865796
Stadacona ST Manitoba,"Stadacona St, Winnipeg, MB R2L, Canada",-97.11033770000002,49.90859349999999
Stafford ST Manitoba,"Stafford St, Winnipeg, MB R3M, Canada",-97.15957399999999,49.865797
Stalker Bay Manitoba,"Stalker Bay, Winnipeg, MB R2G, Canada",-97.076668,49.932911
Stanford Bay Manitoba,"Stanford Bay, Thompson, MB R8N, Canada",-97.8412429,55.7423173
Stanier ST Manitoba,"Stanier St, Winnipeg, MB R2L 1N3, Canada",-97.114139,49.9116971
Stanley ST Manitoba,"Stanley St, Winnipeg, MB, Canada",-97.1391058,49.90467839999999
Stapleton ST Manitoba,"Stapleton St, Winnipeg, MB R2L, Canada",-97.07553689999999,49.90121509999999
Stapon RD Manitoba,"Stapon Rd, Winnipeg, MB R2C, Canada",-97.06332139999999,49.8996466
Stardust AVE Manitoba,"Stardust Ave, Winnipeg, MB R2V, Canada",-97.1555668,49.9482743
Stardust CR Manitoba,"Stardust Crescent, Winnipeg, MB R2P, Canada",-97.15969,49.9503879
Starlight DR Manitoba,"Starlight Dr, Winnipeg, MB R2C, Canada",-97.0464608,49.89475239999999
Station RD Manitoba,"Station Rd, Shoal Lake, MB R0J 1Z0, Canada",-100.5907072,50.4354021
Ste. Th?r?se AVE Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Stefanie DR Manitoba,"Stefanie Dr, Winnipeg, MB R2G, Canada",-97.0556628,49.92726070000001
Stella AVE Manitoba,"Stella Ave, Winnipeg, MB, Canada",-97.14644799999999,49.914005
Stephens ST Manitoba,"Stephens St, Winnipeg, MB R2W, Canada",-97.1182132,49.90394389999999
Sterling AVE Manitoba,"Sterling Ave, Winnipeg, MB R2M, Canada",-97.09931429999999,49.8346709
Sterling Lyon Parkway Manitoba,"Sterling Lyon Pkwy, Winnipeg, MB R3P, Canada",-97.2089637,49.8417957
Stevenson RD Manitoba,"Stevenson Rd, Winnipeg, MB R3H, Canada",-97.2137511,49.91418789999999
Stewart ST Manitoba,"Stewart St, Winnipeg, MB, Canada",-97.3178032,49.884466
Stewin AVE Manitoba,"Stewin Ave, Winnipeg, MB R2C, Canada",-97.0287872,49.8898127
Stiles ST Manitoba,"Stiles St, Winnipeg, MB R3G, Canada",-97.1886722,49.8814251
Stillmeadow CV Manitoba,"Stillmeadow Cove, Winnipeg, MB R2R, Canada",-97.2059072,49.9545444
Stillwater RD Manitoba,"Stillwater Rd, Winnipeg, MB R2J, Canada",-97.07882649999999,49.8493405
Stillwell ST Manitoba,"Stillwell St, Winnipeg, MB R2Y, Canada",-97.2814662,49.8854279
Stinson AVE Manitoba,"Stinson Ave, Winnipeg, MB R3L, Canada",-97.1393312,49.8622772
Stockdale ST Manitoba,"Stockdale St, Winnipeg, MB R3R, Canada",-97.252349,49.8636
Stockton PL Manitoba,"Stockton Pl, Winnipeg, MB R3P, Canada",-97.22459289999999,49.8525469
Stonebridge Lane Manitoba,"Stonebridge Ln, Winnipeg, MB R3R, Canada",-97.3183919,49.84840579999999
Stonecourt PL Manitoba,"Stonecourt Pl, Winnipeg, MB R3X, Canada",-97.07424750000001,49.8241215
Stonegate Close Manitoba,"Stonegate Close, Winnipeg, MB R3Y, Canada",-97.198356,49.813984
Stoneham CR Manitoba,"Stoneham Crescent, Winnipeg, MB R2G, Canada",-97.0598935,49.9532064
Stonehaven Close Manitoba,"Stonehaven Close, Winnipeg, MB R3R, Canada",-97.25227090000001,49.85634899999999
Stoney Lake Bay Manitoba,"Stoney Lake Bay, Winnipeg, MB R3W, Canada",-97.0323256,49.9076101
Stonington Bay Manitoba,"Stonington Bay, Winnipeg, MB R3P, Canada",-97.19454669999999,49.8354945
Storie RD Manitoba,"Storie Rd, Winnipeg, MB R2P, Canada",-97.1499433,49.9668883
Stormont DR Manitoba,"Stormont Dr, Winnipeg, MB R3V 1L9, Canada",-97.1395103,49.7800037
Stradbrook AVE Manitoba,"Stradbrook Ave, Winnipeg, MB, Canada",-97.1410757,49.87903790000001
Stradford ST Manitoba,"Stradford St, Winnipeg, MB R2Y, Canada",-97.3195033,49.8923549
Strand Circle Manitoba,"Strand Cir, Winnipeg, MB R2N, Canada",-97.1043986,49.811848
Stranmillis AVE Manitoba,"Stranmillis Ave, Winnipeg, MB R2M, Canada",-97.1039869,49.8644413
Strasbourg DR Manitoba,"Strasbourg Dr, Winnipeg, MB R2P, Canada",-97.1788546,49.9667068
Strathcona ST Manitoba,"Strathcona St, Winnipeg, MB, Canada",-97.19079699999999,49.890718
Strathmillan RD Manitoba,"Strathmillan Rd, Winnipeg, MB R3J, Canada",-97.2509728,49.8796161
Strauss DR Manitoba,"Strauss Dr, Winnipeg, MB R3J, Canada",-97.26382799999999,49.887665
Streilein CR Manitoba,"Streilein Crescent, Winnipeg, MB R2P, Canada",-97.1867709,49.955699
Stretford RD Manitoba,"Stretford Rd, Winnipeg, MB R3T, Canada",-97.1353423,49.836544
Strewchuk Bay Manitoba,"Strewchuk Bay, Winnipeg, MB R2P, Canada",-97.1570072,49.9535727
Strongberg DR Manitoba,"Strongberg Dr, Winnipeg, MB R2G, Canada",-97.0416755,49.9402262
Stronsay PL Manitoba,"Stronsay Pl, Winnipeg, MB R2G, Canada",-97.05255729999999,49.9361246
Strood AVE Manitoba,"Strood Ave, Winnipeg, MB R2G, Canada",-97.0699762,49.9547845
Stuart AVE Manitoba,"Stuart Ave, Winnipeg, MB R2G, Canada",-97.0770009,49.9481805
Sturgeon RD Manitoba,"Sturgeon Rd, Manitoba, Canada",-97.2754171,49.9721144
Suffield ST Manitoba,"Suffield, AB T0J 2N0, Canada",-111.1612545,50.2192709
Sumach ST Manitoba,"Sumach St, Winnipeg, MB R3K, Canada",-97.3025306,49.8805066
Summerfield Way Manitoba,"Summerfield Way, Winnipeg, MB R2G, Canada",-97.07376699999999,49.949375
Summerhill PL Manitoba,"Summerhill Pl, Winnipeg, MB R2C, Canada",-97.02157919999999,49.91343790000001
Summerlands BLVD Manitoba,"Summerlands Blvd, Winnipeg, MB R3K, Canada",-97.282686,49.87683999999999
Summerside AVE Manitoba,"Summerside Ave, Winnipeg, MB R3T 4Y1, Canada",-97.1551748,49.7912869
Summerview Lane Manitoba,"Summerview Ln, Winnipeg, MB R2V, Canada",-97.081552,49.957594
Summit RD Manitoba,"Summit Rd, Manitoba R0C, Canada",-97.2983165,49.9818049
Sumter CR Manitoba,"Sumter Crescent, Winnipeg, MB R2R, Canada",-97.2088179,49.94014500000001
Sun Valley DR Manitoba,"Sun Valley Dr, Winnipeg, MB R2G, Canada",-97.0489291,49.9373921
Sunburst CR Manitoba,"Sunburst Crescent, Morris, MB R0G 1W0, Canada",-97.4378667,49.44600029999999
Sunbury PL Manitoba,"Sunbury Pl, Winnipeg, MB R3T, Canada",-97.14033219999999,49.78908089999999
Sundance CV Manitoba,"Sundance Cove, Winnipeg, MB R3P, Canada",-97.1994794,49.8287202
Sundial CR Manitoba,"Sundial Crescent, Winnipeg, MB R2N, Canada",-97.0865908,49.8197953
Sunglow RD Manitoba,"Sunglow Rd, Winnipeg, MB R3W, Canada",-97.0275006,49.90465
Sunny Hills RD Manitoba,"Sunny Hills Rd, Winnipeg, MB R2G, Canada",-97.0512485,49.9364123
Sunnyside BLVD Manitoba,"Sunnyside Blvd, Winnipeg, MB R3J, Canada",-97.2749094,49.8728281
Sunrise CV Manitoba,"Sunrise Cove, Winnipeg, MB R2G, Canada",-97.04707619999999,49.9324281
Sunset BLVD Manitoba,"Sunset Blvd, Winnipeg, MB R2M, Canada",-97.11548599999999,49.8541823
Sunway AVE Manitoba,"Sunway Ave, Winnipeg, MB R3W, Canada",-97.0327941,49.9046427
Surfside CR Manitoba,"Surfside Crescent, Winnipeg, MB R3X, Canada",-97.0576262,49.8365911
Surrey PL Manitoba,"Surrey Pl, Winnipeg, MB R2N 1C7, Canada",-97.08628039999999,49.82322139999999
Sutherland AVE Manitoba,"Sutherland Ave, Winnipeg, MB, Canada",-97.13218599999999,49.9064509
Sutton AVE Manitoba,"Sutton Ave, Winnipeg, MB R2G, Canada",-97.080253,49.942296
Suzanne Bay Manitoba,"Suzanne Bay, Winnipeg, MB R3K, Canada",-97.32256129999999,49.876993
Swailes AVE Manitoba,"Swailes Ave, Winnipeg, MB R2V, Canada",-97.1322208,49.9562878
Swan Lake Bay Manitoba,"Swan Lake Bay, Winnipeg, MB R3T, Canada",-97.1704314,49.8127025
Swansea CV Manitoba,"Swansea Cove, Winnipeg, MB R3R, Canada",-97.2625819,49.8477205
Sweetwater Bay Manitoba,"Sweetwater Bay, Winnipeg, MB R2J, Canada",-97.06907,49.84933900000001
Sweetwood Bay Manitoba,"Sweetwood Bay, Winnipeg, MB R2V, Canada",-97.1406063,49.94553579999999
Swindon Way Manitoba,"Swindon Way, Winnipeg, MB R3P, Canada",-97.21582889999999,49.8519146
Swiss Bay Manitoba,"Swiss Bay, Winnipeg, MB R2G, Canada",-97.0703183,49.9500274
Sydney AVE Manitoba,"Sydney Ave, Winnipeg, MB R2K, Canada",-97.09822439999999,49.9219743
Sylvan Way Manitoba,"Sylvan Way, Winnipeg, MB R2R, Canada",-97.2244059,49.9278665
Symington RD Manitoba,"Symington Rd, Manitoba, Canada",-97.0041386,49.86729930000001
Syndicate ST Manitoba,"Syndicate St, Winnipeg, MB R2W, Canada",-97.11928540000001,49.9041215
Syracuse CR Manitoba,"Syracuse Crescent, Winnipeg, MB R3T, Canada",-97.1646549,49.8100916
Tache AVE Manitoba,"Tache Ave, Winnipeg, MB R2H, Canada",-97.1237828,49.8855168
Taft CR Manitoba,"Taft Crescent, Winnipeg, MB R3L, Canada",-97.1383199,49.8626905
Taggart ST Manitoba,"Taggart St, Winnipeg, MB R2C, Canada",-97.00084220000001,49.88202219999999
Tahoe Bay Manitoba,"Tahoe Bay, Winnipeg, MB R2J, Canada",-97.0760902,49.8489678
Tain Bay Manitoba,"Tain Bay, Winnipeg, MB R2K, Canada",-97.081964,49.9330349
Tait AVE Manitoba,"Tait Ave, Winnipeg, MB R2V, Canada",-97.11678069999999,49.9313644
Talbot AVE Manitoba,"Talbot Ave, Winnipeg, MB R2L, Canada",-97.0984299,49.905675
Tallgrass CR Manitoba,"Tallgrass Cres, Winnipeg, MB R3X, Canada",-97.042206,49.8297053
Tallman ST Manitoba,"Tallman St, Winnipeg, MB R2R, Canada",-97.2199857,49.9430939
Talon Bay Manitoba,"Talon Bay, Winnipeg, MB R2M, Canada",-97.1259965,49.8363831
Tamarac Bay Manitoba,"Tamarac Bay, Winnipeg, MB R2J, Canada",-97.07534899999999,49.846595
Tamarind DR Manitoba,"Tamarind Dr, Winnipeg, MB R2G, Canada",-97.0932011,49.9477887
Tamblyn RD Manitoba,"Tamblyn Rd, Winnipeg, MB R3Y, Canada",-97.205513,49.8154872
Tamworth Bay Manitoba,"Tamworth Bay, Winnipeg, MB R3T, Canada",-97.1423315,49.7989113
Tangle Ridge CR Manitoba,"Tangle Ridge Crescent, Winnipeg, MB R3Y, Canada",-97.1828429,49.8244323
Tanner ST Manitoba,"Tanner St, Winnipeg, MB R2V, Canada",-97.1157549,49.947779
Tanoak Park DR Manitoba,"Tanoak Park Dr, Winnipeg, MB R2V, Canada",-97.1327731,49.9476587
Tansi Lane Manitoba,"Tansi Ln, Winnipeg, MB R3X, Canada",-97.046995,49.831188
Tanya CR Manitoba,"Tanya Crescent, Winnipeg, MB R2G, Canada",-97.0547689,49.9277516
Tara Lee CV Manitoba,"Tara Lee Cove, Winnipeg, MB R2G, Canada",-97.05347760000001,49.9246359
Taraska Bay Manitoba,"Taraska Bay, Winnipeg, MB R2R, Canada",-97.19853499999999,49.945321
Tascona RD Manitoba,"Tascona Rd, Winnipeg, MB R3X, Canada",-97.0744527,49.8311516
Tatum PL Manitoba,"Tatum Pl, Winnipeg, MB R2V, Canada",-97.0812414,49.95629
Taunus DR Manitoba,"Taunus Dr, Winnipeg, MB R2G, Canada",-97.0589392,49.9357449
Taylor AVE Manitoba,"Taylor Ave, Winnipeg, MB, Canada",-97.1859959,49.8505073
Teakwood AVE Manitoba,"Teakwood Ave, Winnipeg, MB R2V, Canada",-97.14336999999999,49.9405083
Tecumseh ST Manitoba,"Tecumseh St, Winnipeg, MB R3E, Canada",-97.161396,49.907072
Telfer ST North Manitoba,"Telfer St N, Winnipeg, MB R3G, Canada",-97.18682199999999,49.8906009
Telfer ST South Manitoba,"Telfer St S, Winnipeg, MB R3G, Canada",-97.1875509,49.88150659999999
Temple Bay Manitoba,"Temple Bay, Winnipeg, MB R3T, Canada",-97.1435298,49.800388
Templeton AVE Manitoba,"Templeton Ave, Winnipeg, MB, Canada",-97.1458571,49.9594581
Tentler ST Manitoba,"Tentler St, Winnipeg, MB, Canada",-97.20262699999999,49.917992
Terracon PL Manitoba,"Terracon Pl, Winnipeg, MB R2J, Canada",-97.05968899999999,49.889026
Tessler Bay Manitoba,"Tessler Bay, Winnipeg, MB R2P, Canada",-97.1768939,49.9655198
Thackeray AVE Manitoba,"Thackeray Ave, Winnipeg, MB R3K, Canada",-97.2929429,49.870013
Thames AVE Manitoba,"Thames Ave, Winnipeg, MB R2L, Canada",-97.1034214,49.9089435
Thatcher DR Manitoba,"Thatcher Dr, Winnipeg, MB R3T, Canada",-97.1471887,49.81513630000001
The Bridle Path Manitoba,"The Bridle Path, Winnipeg, MB R3R, Canada",-97.30014630000001,49.8575559
The Glen Manitoba,"The Glen, Winnipeg, MB R2M, Canada",-97.10517829999999,49.8738754
The Promenade Manitoba,"The Promenade, Winnipeg, MB R3B, Canada",-97.1479143,49.8936151
Theo.nuytten ST Manitoba,"Theo Nuytten St, Winnipeg, MB R2J, Canada",-97.0746297,49.8851055
Thetford PL Manitoba,"Thetford Pl, Winnipeg, MB R3R, Canada",-97.32098250000001,49.8487156
Thibault ST Manitoba,"Thibault St, Winnipeg, MB R2H, Canada",-97.1152755,49.896096
Third AVE Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Thom AVE East Manitoba,"Thom Ave E, Winnipeg, MB R2C, Canada",-96.9978928,49.9070232
Thom AVE West Manitoba,"Thom Ave W, Winnipeg, MB R2C, Canada",-97.0054624,49.9069652
Thomas AVE Manitoba,"Thomas Ave, Winnipeg, MB, Canada",-97.08284379999999,49.8988838
Thomas Berry ST Manitoba,"Thomas Berry St, Winnipeg, MB R2H, Canada",-97.118818,49.88340179999999
Thompson DR Manitoba,"Thompson Dr, Winnipeg, MB R3J, Canada",-97.2664808,49.88308980000001
Thorn DR Manitoba,"Thorn Dr, Winnipeg, MB R2P, Canada",-97.1755287,49.9673857
Thornbury CR Manitoba,"Thornbury Crescent, Winnipeg, MB R2G, Canada",-97.058032,49.927689
Thorncliff Bay Manitoba,"Thorncliff Bay, Winnipeg, MB R3P, Canada",-97.18225299999999,49.83457259999999
Thorndale AVE Manitoba,"Thorndale Ave, Winnipeg, MB R2M, Canada",-97.1078184,49.8483013
Thornewood AVE Manitoba,"Thornewood Ave, Winnipeg, MB R2N, Canada",-97.09939539999999,49.8136739
Thornhill Bay Manitoba,"Thornhill Bay, Winnipeg, MB R3T, Canada",-97.1453695,49.7830902
Thornton AVE Manitoba,"Thornton Ave, Winnipeg, MB R2Y 0L2, Canada",-97.27998099999999,49.8905
Thunder Bay Manitoba,"Thunder Bay, ON, Canada",-89.2476823,48.3808951
Thurlby RD Manitoba,"Thurlby Rd, Winnipeg, MB R2G, Canada",-97.0449048,49.938344
Thurso ST Manitoba,"Thurso St, Winnipeg, MB R3M, Canada",-97.171903,49.8625929
Thurso ST South Manitoba,"Thurso St, Winnipeg, MB R3M, Canada",-97.171903,49.8625929
Thurston Bay Manitoba,"Thurston Bay, Winnipeg, MB R3P, Canada",-97.2010452,49.8301871
Tidal CV Manitoba,"Tidal Cove, Winnipeg, MB R3X, Canada",-97.067472,49.839327
Tidewater Bay Manitoba,"Tidewater Bay, Winnipeg, MB R3X, Canada",-97.069503,49.836158
Tilstone Bay Manitoba,"Tilstone Bay, Winnipeg, MB R2N, Canada",-97.093785,49.802165
Timberline DR Manitoba,"Timberline Dr, Winnipeg, MB R2K, Canada",-97.05909439999999,49.9156428
Timberwood Trail Manitoba,"Timberwood Trail, Winnipeg, MB R2V, Canada",-97.0959889,49.9591114
Timmerman PL Manitoba,"Timmerman Pl, Winnipeg, MB R3W, Canada",-97.0384862,49.92022559999999
Timmins AVE Manitoba,"Timmins Ave, Winnipeg, MB R2R, Canada",-97.19977,49.941677
Timmins PL Manitoba,"Timmins Pl, Winnipeg, MB R2R, Canada",-97.1974089,49.94167729999999
Tinniswood ST Manitoba,"Tinniswood St, Winnipeg, MB R2X, Canada",-97.163403,49.9328689
Tipton Court Manitoba,"Tipton Ct, Winnipeg, MB R3P, Canada",-97.2011076,49.833476
Tissot ST Manitoba,"Tissot St, Winnipeg, MB R2J, Canada",-97.10732499999999,49.894858
Tiverton Bay Manitoba,"Tiverton Bay, Winnipeg, MB R2N, Canada",-97.0972025,49.8066575
Tod DR Manitoba,"Tod Dr, Winnipeg, MB R2M, Canada",-97.1191283,49.8408144
Togo AVE Manitoba,"Togo Ave, Winnipeg, MB R3L, Canada",-97.1374627,49.8697904
Tolcross Gate Manitoba,"Tolcross Gate, Winnipeg, MB R3Y, Canada",-97.202082,49.81742999999999
Tom Quinn PL Manitoba,"Tom Quinn Pl, Winnipeg, MB R2C 5M1, Canada",-96.9628389,49.89968349999999
Tomkins Bay Manitoba,"Tomkins Bay, Winnipeg, MB R2G 4E6, Canada",-97.0420637,49.93745329999999
Tomlinson AVE Manitoba,"Tomlinson Ave, Winnipeg, MB R2K, Canada",-97.062363,49.91912199999999
Topaz RD Manitoba,"Topaz Rd, Winnipeg, MB R2Y, Canada",-97.3109726,49.8978913
Toronto ST Manitoba,"Toronto St, Winnipeg, MB, Canada",-97.1640683,49.8949403
Torrington RD Manitoba,"Torrington Rd, Winnipeg, MB R3Y, Canada",-97.198475,49.8136
Torwood CR Manitoba,"Torwood Crescent, Winnipeg, MB R2R, Canada",-97.2223929,49.9444921
Townsend AVE Manitoba,"Townsend Ave, Winnipeg, MB R3T, Canada",-97.1353444,49.8012722
Tracy CR Manitoba,"Tracy Crescent, Winnipeg, MB R2M, Canada",-97.136517,49.8261096
Trafford Park Manitoba,"Trafford Park, Winnipeg, MB R2M, Canada",-97.0956609,49.8410409
Traill AVE Manitoba,"Traill Ave, Winnipeg, MB R3J, Canada",-97.2481237,49.876838
Tralee PL Manitoba,"Tralee Pl, Winnipeg, MB R2N, Canada",-97.11109789999999,49.812238
Tranquil Bay Manitoba,"Tranquil Bay, Winnipeg, MB R3T, Canada",-97.1651067,49.77835349999999
Tranquility CV Manitoba,"Tranquility Cove, Winnipeg, MB R2G, Canada",-97.0726014,49.9491909
Traverse AVE Manitoba,"Traverse Ave, Winnipeg, MB R2H, Canada",-97.11706989999999,49.8798458
Traynor Bay Manitoba,"Traynor Bay, Winnipeg, MB R2M, Canada",-97.1319726,49.82759189999999
Treasure CV Manitoba,"Treasure Cove, Winnipeg, MB R3X, Canada",-97.05136,49.8295426
Treger Bay Manitoba,"Treger Bay, Winnipeg, MB R2K, Canada",-97.0653731,49.9168479
Tremblay ST Manitoba,"Tremblay St, Winnipeg, MB R2J, Canada",-97.1004684,49.8795283
Trent AVE Manitoba,"Trent Ave, Winnipeg, MB R2K, Canada",-97.100571,49.920673
Trieste Way Manitoba,"Trieste Way, Winnipeg, MB R2P 2Z5, Canada",-97.1747079,49.967949
Trinity ST Manitoba,"Trinity St, Winnipeg, MB R3E, Canada",-97.16363899999999,49.91149
Triton Bay Manitoba,"Triton Bay, Winnipeg, MB R2M, Canada",-97.1270248,49.8332139
Trottier Bay Manitoba,"Trottier Bay, Winnipeg, MB R3T, Canada",-97.1634121,49.8266383
Trowbridge Bay Manitoba,"Trowbridge Bay, Winnipeg, MB R2N, Canada",-97.11274499999999,49.804496
Troy AVE Manitoba,"Troy Ave, Winnipeg, MB R2X, Canada",-97.1690349,49.93303599999999
Trudell Bay Manitoba,"Trudell Bay, Winnipeg, MB R2C, Canada",-97.0465509,49.8933707
Trueman ST Manitoba,"Trueman St, Winnipeg, MB R2K, Canada",-97.0957258,49.9141365
Truro ST Manitoba,"Truro St, Winnipeg, MB R3J, Canada",-97.22409499999999,49.8847568
Tu-pelo AVE Manitoba,"Tu Pelo Ave, Winnipeg, MB R2K, Canada",-97.0642036,49.9231833
Tudor CR Manitoba,"Tudor Crescent, Winnipeg, MB R2K, Canada",-97.08072500000002,49.909554
Tufnell DR Manitoba,"Tufnell Dr, Winnipeg, MB R2N, Canada",-97.1033219,49.816684
Tulane Bay Manitoba,"Tulane Bay, Winnipeg, MB R3T, Canada",-97.1414975,49.801168
Tulip RD Manitoba,"Tulip Crescent, Dauphin, MB R7N, Canada",-100.0356586,51.16120859999999
Tully RD Manitoba,"Tully Rd, Winnipeg, MB R2V, Canada",-97.1379846,49.9531721
Tunbridge Bay Manitoba,"Tunbridge Bay, Winnipeg, MB R2C, Canada",-96.97744,49.9047466
Tunis Bay Manitoba,"Tunis Bay, Winnipeg, MB R3T, Canada",-97.13987519999999,49.797531
Turcotte CV Manitoba,"Turcotte Cove, Winnipeg, MB R3R, Canada",-97.2591345,49.8514759
Turenne ST Manitoba,"Turenne St, Winnipeg, MB R2J, Canada",-97.0788662,49.883519
Turnbull DR Manitoba,"Turnbull Dr, Winnipeg, MB R3V, Canada",-97.1398566,49.7520364
Turner AVE Manitoba,"Turner Ave, Winnipeg, MB R3J, Canada",-97.2418888,49.8842969
Turnham DR Manitoba,"Turnham Dr, Winnipeg, MB R2N, Canada",-97.08780619999999,49.8250871
